rfq_id,product_type,basket_type,autocall_barrier_pct,protection_barrier_pct,no_call_period_months,observation_frequency_days,quoted_implied_vol,notional_credits,counterparty,trader_id,requested_date,executed,start_date,end_date,avg_duration_months,structural_base_vol_mean,structural_base_vol_max,structural_base_vol_min,structural_base_vol_std,realized_vol_63d_mean,realized_vol_63d_max,realized_vol_63d_min,realized_vol_63d_std,n_underlyings
RFQ-024817,Kessel Run Snowball,worst_of,1.0,0.6206,6,30,0.2783,100000,Jabba Asset Management,TRD-038,2020-03-24,True,2020-03-26,2025-09-25,29.02,0.315,0.32,0.31,0.007071067811865481,0.5749159496728398,0.5932265640904435,0.556605335255236,0.02589511924475953,2
RFQ-003478,Mandalorian Twin-Win,single,1.267,0.7911,0,30,0.1027,500000,Alderaan Wealth Partners,TRD-012,2020-03-25,False,,,,0.11,0.11,0.11,0.0,0.2084155855772013,0.2084155855772013,0.2084155855772013,0.0,1
RFQ-005015,Wretched Hive Digital,worst_of,1.3184,0.6,0,30,0.2386,100000,Kamino Cloning Trust,TRD-003,2020-03-25,True,2020-03-26,2027-12-19,74.24,0.275,0.28,0.27,0.007071067811865481,0.5255726610807908,0.5447148432791712,0.5064304788824104,0.027071133678366353,2
RFQ-007067,Kessel Run Snowball,worst_of,1.0,0.6035,4,90,0.3429,100000,Kamino Cloning Trust,TRD-017,2020-03-25,True,2020-03-26,2024-01-25,31.6,0.29000000000000004,0.31,0.27,0.02828427124746191,0.5655722777863125,0.5864297122934538,0.5447148432791712,0.02949686675630779,2
RFQ-007449,Holocron Reverse Convertible,single,1.233,0.8082,0,90,0.2942,100000,First Order Financial,TRD-037,2020-03-25,False,,,,0.28,0.28,0.28,0.0,0.5064304788824104,0.5064304788824104,0.5064304788824104,0.0,1
RFQ-008391,Death Star Phoenix Note,worst_of,0.9859,0.6638,0,30,0.4077,500000,Chandrila Sovereign Fund,TRD-032,2020-03-25,True,2020-03-26,2023-08-21,22.19,0.35,0.42,0.28,0.09899494936611665,0.5730911506262457,0.6397518223700809,0.5064304788824104,0.09427242605703269,2
RFQ-011347,Holocron Reverse Convertible,single,1.2664,0.7515,0,90,0.2025,100000,First Order Financial,TRD-032,2020-03-25,True,2020-03-27,2025-10-23,9.98,0.18,0.18,0.18,0.0,0.3624884375847872,0.3624884375847872,0.3624884375847872,0.0,1
RFQ-012248,Kessel Run Snowball,worst_of,1.0,0.5513,4,30,0.1815,500000,Jabba Asset Management,TRD-002,2020-03-25,True,2020-03-26,2028-12-11,41.23,0.20500000000000002,0.27,0.14,0.09192388155425119,0.4084459200819056,0.5447148432791712,0.2721769968846401,0.1927133593155506,2
RFQ-014997,Sith Eternal Snowball,worst_of,1.0,0.6273,0,90,0.3328,100000,Alderaan Wealth Partners,TRD-017,2020-03-25,True,2020-03-27,2023-09-17,27.92,0.2966666666666667,0.35,0.26,0.047258156262526066,0.5018140564319328,0.5617204108887781,0.4372912795246097,0.06234288812840902,3
RFQ-018588,Wretched Hive Digital,worst_of,1.3733,0.6,0,30,0.1701,100000,Banco de Coruscant,TRD-020,2020-03-25,False,,,,0.145,0.18,0.11,0.04949747468305832,0.28545201158099426,0.3624884375847872,0.2084155855772013,0.10894595845131537,2
RFQ-021074,Death Star Phoenix Note,worst_of,0.9664,0.622,3,90,0.3339,500000,Banco de Coruscant,TRD-017,2020-03-25,False,,,,0.31,0.35,0.27,0.056568542494923775,0.5532176270839746,0.5617204108887781,0.5447148432791712,0.012024752174679321,2
RFQ-021859,Wretched Hive Digital,worst_of,1.2855,0.6,0,365,0.2206,100000,Corellian Capital,TRD-035,2020-03-25,True,2020-03-25,2023-05-15,32.08,0.23,0.32,0.14,0.12727922061357855,0.40514848266539627,0.5381199684461525,0.2721769968846401,0.18805007860004658,2
RFQ-023737,Sith Eternal Snowball,worst_of,1.0,0.6429,3,90,0.2741,250000,Corellian Capital,TRD-038,2020-03-25,True,2020-03-25,2026-04-28,44.33,0.2333333333333333,0.3,0.18,0.061101009266077866,0.4331738293988181,0.5446460757039072,0.3624884375847872,0.09768841745949278,3
RFQ-001062,Wretched Hive Digital,worst_of,1.3058,0.6,0,60,0.2672,1000000,Chandrila Sovereign Fund,TRD-006,2020-03-26,True,2020-03-26,2026-05-25,44.21,0.24,0.3,0.18,0.08485281374238571,0.4504943477882385,0.545330837973322,0.355657857603155,0.13411905062760807,2
RFQ-006201,Sith Eternal Snowball,worst_of,1.0,0.6144,3,180,0.3043,500000,Kamino Cloning Trust,TRD-003,2020-03-26,False,,,,0.2966666666666667,0.32,0.26,0.03214550253664319,0.521659980847556,0.5900810061046284,0.443467711645055,0.07379344438534635,3
RFQ-010373,Kessel Run Snowball,worst_of,1.0,0.6067,3,90,0.3192,5000000,Banco de Coruscant,TRD-012,2020-03-26,False,,,,0.305,0.35,0.26,0.06363961030678926,0.5026195449579224,0.5617713782707897,0.443467711645055,0.08365332491028965,2
RFQ-012040,Wretched Hive Digital,worst_of,1.3789,0.6,0,30,0.2611,250000,Chandrila Sovereign Fund,TRD-032,2020-03-26,True,2020-03-28,2027-03-09,47.43,0.22,0.26,0.18,0.05656854249492382,0.399562784624105,0.443467711645055,0.355657857603155,0.06209094324802846,2
RFQ-015529,Mandalorian Twin-Win,single,1.3707,0.7609,0,180,0.3499,500000,Jabba Asset Management,TRD-016,2020-03-26,True,2020-03-31,2025-03-20,16.68,0.35,0.35,0.35,0.0,0.5617713782707897,0.5617713782707897,0.5617713782707897,0.0,1
RFQ-017074,Death Star Phoenix Note,worst_of,1.0483,0.6179,1,180,0.2239,100000,Kamino Cloning Trust,TRD-032,2020-03-26,False,,,,0.25,0.35,0.15,0.1414213562373095,0.42409593176443766,0.5617713782707897,0.2864204852580856,0.1947024836550546,2
RFQ-018604,Death Star Phoenix Note,worst_of,0.9685,0.5671,2,365,0.2687,100000,First Order Financial,TRD-005,2020-03-26,True,2020-03-26,2025-10-05,54.18,0.28500000000000003,0.31,0.26,0.03535533905932735,0.5167743588748417,0.5900810061046284,0.443467711645055,0.10367125472446448,2
RFQ-022464,Death Star Phoenix Note,worst_of,1.0046,0.5639,2,180,0.3545,500000,Jabba Asset Management,TRD-006,2020-03-26,True,2020-03-28,2025-11-01,44.03,0.315,0.35,0.28,0.04949747468305829,0.5356737946779933,0.5617713782707897,0.5095762110851967,0.036907556662098356,2
RFQ-002495,Holocron Reverse Convertible,single,1.2517,0.7668,0,180,0.5895,500000,Alderaan Wealth Partners,TRD-010,2020-03-27,False,,,,0.5,0.5,0.5,0.0,1.348492319364339,1.348492319364339,1.348492319364339,0.0,1
RFQ-006116,Wretched Hive Digital,worst_of,1.2634,0.6,0,30,0.2795,100000,Chandrila Sovereign Fund,TRD-019,2020-03-27,False,,,,0.31,0.35,0.27,0.056568542494923775,0.552033368322059,0.5619224666856939,0.542144269958424,0.013985297025494114,2
RFQ-007101,Mandalorian Twin-Win,single,1.3541,0.7733,0,90,0.4539,2000000,Nal Hutta Traders,TRD-018,2020-03-27,True,2020-03-27,2024-01-18,13.8,0.42,0.42,0.42,0.0,0.6316302335766633,0.6316302335766633,0.6316302335766633,0.0,1
RFQ-010135,Death Star Phoenix Note,worst_of,0.9995,0.6114,2,90,0.2558,100000,Nal Hutta Traders,TRD-036,2020-03-27,True,2020-04-01,2028-06-26,44.72,0.29500000000000004,0.32,0.27,0.03535533905932735,0.5397581101243766,0.542144269958424,0.5373719502903291,0.003374539599299825,2
RFQ-010746,Death Star Phoenix Note,worst_of,0.9571,0.5702,3,30,0.2356,500000,Banco de Coruscant,TRD-030,2020-03-27,False,,,,0.25,0.35,0.15,0.1414213562373095,0.42411750439948404,0.5619224666856939,0.2863125421132741,0.19488564662747093,2
RFQ-014464,Wretched Hive Digital,worst_of,1.2148,0.6,0,30,0.2987,100000,Jabba Asset Management,TRD-002,2020-03-27,True,2020-03-30,2028-07-29,74.57,0.345,0.42,0.27,0.10606601717798209,0.5868872517675436,0.6316302335766633,0.542144269958424,0.06327613169546965,2
RFQ-014924,Wretched Hive Digital,worst_of,1.3298,0.6,0,90,0.2677,5000000,First Order Financial,TRD-024,2020-03-27,False,,,,0.29500000000000004,0.31,0.28,0.021213203435596427,0.5582710186027996,0.6069803329155083,0.5095617042900908,0.06888537291492662,2
RFQ-016969,Mandalorian Twin-Win,single,1.3404,0.827,0,30,0.1156,100000,Jabba Asset Management,TRD-020,2020-03-27,True,2020-03-29,2029-10-27,56.69,0.11,0.11,0.11,0.0,0.2152375910609352,0.2152375910609352,0.2152375910609352,0.0,1
RFQ-017067,Sith Eternal Snowball,worst_of,1.0,0.6369,5,90,0.2407,500000,First Order Financial,TRD-018,2020-03-27,True,2020-03-30,2024-08-04,41.54,0.2333333333333333,0.32,0.11,0.1096965511460289,0.4315846037698961,0.542144269958424,0.2152375910609352,0.18737720296189206,3
RFQ-018948,Mandalorian Twin-Win,single,1.3422,0.7834,0,30,0.1394,250000,First Order Financial,TRD-033,2020-03-27,True,2020-03-30,2028-10-06,37.36,0.14,0.14,0.14,0.0,0.2650394722305293,0.2650394722305293,0.2650394722305293,0.0,1
RFQ-019478,Mandalorian Twin-Win,single,1.2042,0.7948,0,180,0.1346,100000,Alderaan Wealth Partners,TRD-029,2020-03-27,True,2020-03-28,2025-01-19,33.82,0.15,0.15,0.15,0.0,0.2863125421132741,0.2863125421132741,0.2863125421132741,0.0,1
RFQ-020160,Sith Eternal Snowball,worst_of,1.0,0.6263,2,180,0.2575,100000,Kamino Cloning Trust,TRD-008,2020-03-27,True,2020-03-29,2027-01-30,69.08,0.2733333333333334,0.35,0.15,0.10785793124908957,0.4618689863630991,0.5619224666856939,0.2863125421132741,0.1525310814294948,3
RFQ-002370,Kessel Run Snowball,worst_of,1.0,0.6387,3,30,0.2534,500000,Chandrila Sovereign Fund,TRD-025,2020-03-30,True,2020-04-03,2024-12-31,24.46,0.265,0.31,0.22,0.06363961030678929,0.49731189498478534,0.6107994500415999,0.3838243399279708,0.1604956395219104,2
RFQ-011984,Holocron Reverse Convertible,single,1.2132,0.7768,0,365,0.3661,100000,Jabba Asset Management,TRD-038,2020-03-30,True,2020-04-03,2022-05-25,19.99,0.32,0.32,0.32,0.0,0.5395202987244999,0.5395202987244999,0.5395202987244999,0.0,1
RFQ-016781,Death Star Phoenix Note,worst_of,0.9696,0.5607,3,30,0.3455,500000,Chandrila Sovereign Fund,TRD-038,2020-03-30,True,2020-04-02,2024-12-19,31.03,0.385,0.42,0.35,0.04949747468305831,0.5988277321674931,0.6288484631035506,0.5688070012314355,0.042455724842126105,2
RFQ-017252,Sith Eternal Snowball,worst_of,1.0,0.6439,3,90,0.2726,100000,Nal Hutta Traders,TRD-006,2020-03-30,True,2020-03-30,2022-05-05,21.67,0.25666666666666665,0.35,0.11,0.12858201014657272,0.4648347854380434,0.6107994500415999,0.2148979050410948,0.217467640296637,3
RFQ-018729,Sith Eternal Snowball,worst_of,1.0,0.599,0,60,0.3991,100000,Kamino Cloning Trust,TRD-017,2020-03-30,True,2020-04-02,2027-05-02,76.87,0.39999999999999997,0.5,0.28,0.11135528725660043,0.827521597029765,1.349268460542723,0.5044478674430215,0.4561071357032035,3
RFQ-019591,Wretched Hive Digital,worst_of,1.1794,0.6,0,90,0.2796,500000,Nal Hutta Traders,TRD-010,2020-03-30,False,,,,0.285,0.42,0.15,0.19091883092036782,0.45754936722580686,0.6288484631035506,0.2862502713480631,0.24225350461255438,2
RFQ-001005,Kessel Run Snowball,worst_of,1.0,0.5887,3,60,0.1562,500000,Banco de Coruscant,TRD-032,2020-03-31,True,2020-04-02,2027-03-05,40.11,0.14500000000000002,0.15,0.14,0.007071067811865452,0.2742700164101725,0.2853157503342803,0.2632242824860647,0.015621026721837827,2
RFQ-003802,Sith Eternal Snowball,worst_of,1.0,0.5653,2,30,0.3346,5000000,Alderaan Wealth Partners,TRD-003,2020-03-31,True,2020-04-05,2025-02-13,38.52,0.27999999999999997,0.42,0.11,0.15716233645501712,0.48467189343086936,0.6308166924855657,0.2160978710268834,0.23289399147563314,3
RFQ-006856,Holocron Reverse Convertible,single,1.2773,0.7524,0,365,0.1546,250000,Corellian Capital,TRD-001,2020-03-31,False,,,,0.14,0.14,0.14,0.0,0.2632242824860647,0.2632242824860647,0.2632242824860647,0.0,1
RFQ-009274,Wretched Hive Digital,worst_of,1.3889,0.6,0,90,0.29,100000,Corellian Capital,TRD-012,2020-03-31,False,,,,0.305,0.31,0.3,0.007071067811865481,0.5742129342578619,0.607101116780159,0.5413247517355648,0.04651091376483432,2
RFQ-013125,Kessel Run Snowball,worst_of,1.0,0.5518,3,90,0.4226,100000,Jabba Asset Management,TRD-001,2020-03-31,True,2020-04-05,2025-08-31,54.81,0.41000000000000003,0.5,0.32,0.12727922061357858,0.9439295952603951,1.345186604515329,0.5426725860054613,0.5674631044855939,2
RFQ-013306,Death Star Phoenix Note,worst_of,1.0494,0.6123,0,30,0.2607,2000000,Corellian Capital,TRD-028,2020-03-31,True,2020-04-03,2025-07-05,31.96,0.22499999999999998,0.3,0.15,0.10606601717798214,0.41332025103492254,0.5413247517355648,0.2853157503342803,0.18102570093564466,2
RFQ-017424,Kessel Run Snowball,worst_of,1.0,0.564,3,60,0.2576,250000,Jabba Asset Management,TRD-020,2020-03-31,False,,,,0.29000000000000004,0.31,0.27,0.02828427124746191,0.5734737309566864,0.607101116780159,0.5398463451332138,0.04755630509870767,2
RFQ-017991,Mandalorian Twin-Win,single,1.2264,0.7892,0,90,0.4669,250000,Kamino Cloning Trust,TRD-005,2020-03-31,False,,,,0.5,0.5,0.5,0.0,1.345186604515329,1.345186604515329,1.345186604515329,0.0,1
RFQ-023025,Sith Eternal Snowball,worst_of,1.0,0.6234,5,60,0.2103,250000,Chandrila Sovereign Fund,TRD-029,2020-03-31,True,2020-04-01,2025-07-18,37.68,0.21333333333333335,0.31,0.11,0.10016652800877812,0.40482813871021434,0.607101116780159,0.2160978710268834,0.19585310388365273,3
RFQ-024473,Mandalorian Twin-Win,single,1.3539,0.7804,0,365,0.4667,500000,Banco de Coruscant,TRD-014,2020-03-31,False,,,,0.5,0.5,0.5,0.0,1.345186604515329,1.345186604515329,1.345186604515329,0.0,1
RFQ-001773,Mandalorian Twin-Win,single,1.2024,0.7607,0,30,0.169,100000,Corellian Capital,TRD-001,2020-04-01,False,,,,0.15,0.15,0.15,0.0,0.2854093190520828,0.2854093190520828,0.2854093190520828,0.0,1
RFQ-003144,Death Star Phoenix Note,worst_of,1.0221,0.607,3,365,0.2642,250000,Jabba Asset Management,TRD-023,2020-04-01,False,,,,0.305,0.31,0.3,0.007071067811865481,0.5713262589492649,0.6085800731890525,0.5340724447094772,0.052684849348035565,2
RFQ-005753,Mandalorian Twin-Win,single,1.2508,0.8057,0,180,0.2496,2000000,First Order Financial,TRD-028,2020-04-01,True,2020-04-06,2026-08-16,20.82,0.27,0.27,0.27,0.0,0.5441986208657421,0.5441986208657421,0.5441986208657421,0.0,1
RFQ-009085,Death Star Phoenix Note,worst_of,1.0392,0.6863,0,30,0.2658,2000000,First Order Financial,TRD-021,2020-04-01,True,2020-04-05,2025-02-22,28.94,0.28,0.3,0.26,0.028284271247461867,0.48049164134716493,0.5340724447094772,0.4269108379848526,0.075774698797828,2
RFQ-010453,Kessel Run Snowball,worst_of,1.0,0.5685,5,30,0.2122,100000,Alderaan Wealth Partners,TRD-003,2020-04-01,True,2020-04-04,2027-04-16,48.54,0.22999999999999998,0.35,0.11,0.16970562748477142,0.3789264036322816,0.5437151048338424,0.2141377024307207,0.23304641616509492,2
RFQ-012690,Mandalorian Twin-Win,single,1.1733,0.7643,0,30,0.2632,250000,Jabba Asset Management,TRD-012,2020-04-01,True,2020-04-02,2027-08-20,10.63,0.27,0.27,0.27,0.0,0.5441986208657421,0.5441986208657421,0.5441986208657421,0.0,1
RFQ-014986,Sith Eternal Snowball,worst_of,1.0,0.642,1,30,0.219,500000,Chandrila Sovereign Fund,TRD-015,2020-04-01,False,,,,0.20666666666666667,0.26,0.14,0.061101009266077866,0.36254224646111594,0.4269108379848526,0.2626778471439161,0.08768171473187919,3
RFQ-015549,Holocron Reverse Convertible,single,1.279,0.7775,0,180,0.5026,100000,Alderaan Wealth Partners,TRD-029,2020-04-01,False,,,,0.42,0.42,0.42,0.0,0.6281471428019335,0.6281471428019335,0.6281471428019335,0.0,1
RFQ-016971,Death Star Phoenix Note,worst_of,1.0411,0.5625,1,60,0.2949,250000,Corellian Capital,TRD-027,2020-04-01,False,,,,0.32999999999999996,0.35,0.31,0.02828427124746191,0.5761475890114475,0.6085800731890525,0.5437151048338424,0.04586645898541984,2
RFQ-021291,Kessel Run Snowball,worst_of,1.0,0.5044,4,30,0.2521,100000,First Order Financial,TRD-037,2020-04-01,False,,,,0.23,0.32,0.14,0.12727922061357855,0.4030507424803055,0.5434236378166948,0.2626778471439161,0.19851725237430076,2
RFQ-021689,Death Star Phoenix Note,worst_of,0.9634,0.5566,2,30,0.3185,250000,Corellian Capital,TRD-015,2020-04-01,True,2020-04-02,2029-12-05,33.73,0.28,0.3,0.26,0.028284271247461867,0.48049164134716493,0.5340724447094772,0.4269108379848526,0.075774698797828,2
RFQ-023027,Death Star Phoenix Note,worst_of,0.98,0.5907,3,90,0.3243,500000,First Order Financial,TRD-006,2020-04-01,False,,,,0.37,0.42,0.32,0.07071067811865474,0.5857853903093142,0.6281471428019335,0.5434236378166948,0.05990856490095461,2
RFQ-024398,Death Star Phoenix Note,worst_of,0.9771,0.5674,1,30,0.3784,100000,Alderaan Wealth Partners,TRD-037,2020-04-01,False,,,,0.33999999999999997,0.5,0.18,0.2262741699796952,0.8543867213135983,1.345856345480315,0.3629170971468815,0.6950430079909787,2
RFQ-004481,Holocron Reverse Convertible,single,1.284,0.8225,0,30,0.3116,20000000,Kamino Cloning Trust,TRD-037,2020-04-02,True,2020-04-05,2022-04-12,10.51,0.32,0.32,0.32,0.0,0.5488428853333179,0.5488428853333179,0.5488428853333179,0.0,1
RFQ-005363,Mandalorian Twin-Win,single,1.1677,0.8385,0,60,0.2569,250000,Alderaan Wealth Partners,TRD-002,2020-04-02,True,2020-04-02,2025-02-23,11.56,0.28,0.28,0.28,0.0,0.5084474562150999,0.5084474562150999,0.5084474562150999,0.0,1
RFQ-007773,Death Star Phoenix Note,worst_of,1.0109,0.5971,2,180,0.3688,1000000,Nal Hutta Traders,TRD-021,2020-04-02,False,,,,0.33499999999999996,0.35,0.32,0.021213203435596385,0.545311333568016,0.5488428853333179,0.541779781802714,0.0049943684027126695,2
RFQ-008589,Mandalorian Twin-Win,single,1.3965,0.7507,0,30,0.1481,250000,Chandrila Sovereign Fund,TRD-023,2020-04-02,False,,,,0.14,0.14,0.14,0.0,0.2625902058674905,0.2625902058674905,0.2625902058674905,0.0,1
RFQ-012575,Death Star Phoenix Note,worst_of,1.0443,0.6288,3,30,0.325,500000,Corellian Capital,TRD-006,2020-04-02,True,2020-04-02,2024-06-02,30.46,0.30000000000000004,0.32,0.28,0.028284271247461867,0.5286451707742089,0.5488428853333179,0.5084474562150999,0.028563881858432488,2
RFQ-014445,Kessel Run Snowball,worst_of,1.0,0.519,4,30,0.3289,2000000,First Order Financial,TRD-007,2020-04-02,True,2020-04-03,2028-04-30,71.55,0.33999999999999997,0.5,0.18,0.2262741699796952,0.8549031964194024,1.3465655175149245,0.3632408753238802,0.6953155226011228,2
RFQ-015414,Mandalorian Twin-Win,single,1.3373,0.8193,0,30,0.2836,1000000,Jabba Asset Management,TRD-028,2020-04-02,False,,,,0.27,0.27,0.27,0.0,0.5442125076827105,0.5442125076827105,0.5442125076827105,0.0,1
RFQ-018879,Wretched Hive Digital,worst_of,1.3717,0.6,0,180,0.3061,500000,Kamino Cloning Trust,TRD-004,2020-04-02,True,2020-04-03,2029-12-01,97.1,0.26,0.3,0.22,0.05656854249492378,0.466289309108433,0.5341742259404364,0.3984043922764296,0.09600377006438879,2
RFQ-023415,Wretched Hive Digital,worst_of,1.2053,0.6,0,365,0.2169,250000,Banco de Coruscant,TRD-039,2020-04-02,True,2020-04-06,2030-03-29,104.13,0.22499999999999998,0.3,0.15,0.10606601717798211,0.4094252587063973,0.5341742259404364,0.2846762914723582,0.17642168135441497,2
RFQ-024225,Holocron Reverse Convertible,single,1.1523,0.7322,0,30,0.5736,500000,Alderaan Wealth Partners,TRD-014,2020-04-02,True,2020-04-06,2029-12-09,3.59,0.5,0.5,0.5,0.0,1.3465655175149245,1.3465655175149245,1.3465655175149245,0.0,1
RFQ-006316,Kessel Run Snowball,worst_of,1.0,0.5183,5,30,0.2748,250000,Chandrila Sovereign Fund,TRD-025,2020-04-03,False,,,,0.285,0.35,0.22,0.09192388155425117,0.4634019191881764,0.5429428962811796,0.3838609420951732,0.11248792856933285,2
RFQ-010478,Kessel Run Snowball,worst_of,1.0,0.6044,3,30,0.1998,250000,Jabba Asset Management,TRD-024,2020-04-03,True,2020-04-03,2027-03-04,34.55,0.21,0.31,0.11,0.1414213562373095,0.41553021220245123,0.6079794281351981,0.2230809962697043,0.272164291240159,2
RFQ-010673,Mandalorian Twin-Win,single,1.1607,0.7763,0,30,0.3451,1000000,Banco de Coruscant,TRD-006,2020-04-03,False,,,,0.31,0.31,0.31,0.0,0.6079794281351981,0.6079794281351981,0.6079794281351981,0.0,1
RFQ-010841,Sith Eternal Snowball,worst_of,1.0,0.6182,5,90,0.3052,1000000,Jabba Asset Management,TRD-019,2020-04-03,True,2020-04-05,2025-02-19,51.16,0.3433333333333333,0.5,0.11,0.20599352740640503,0.7330729446076439,1.3513001181724071,0.2230809962697043,0.5718441612377033,3
RFQ-013744,Holocron Reverse Convertible,single,1.3295,0.8276,0,90,0.1323,250000,First Order Financial,TRD-017,2020-04-03,True,2020-04-04,2028-03-07,48.39,0.14,0.14,0.14,0.0,0.2310728785175489,0.2310728785175489,0.2310728785175489,0.0,1
RFQ-014246,Sith Eternal Snowball,worst_of,1.0,0.5658,6,90,0.3198,100000,Nal Hutta Traders,TRD-016,2020-04-03,False,,,,0.30666666666666664,0.42,0.18,0.12055427546683416,0.5132995378914401,0.6248377193808202,0.3630865072148547,0.13509342040724218,3
RFQ-017200,Kessel Run Snowball,worst_of,1.0,0.5062,5,30,0.306,100000,Banco de Coruscant,TRD-019,2020-04-03,True,2020-04-03,2026-10-23,32.22,0.265,0.31,0.22,0.06363961030678929,0.49592018511518565,0.6079794281351981,0.3838609420951732,0.1584757012681642,2
RFQ-019831,Death Star Phoenix Note,worst_of,1.0103,0.564,1,90,0.2264,100000,Banco de Coruscant,TRD-037,2020-04-03,True,2020-04-04,2030-03-20,57.29,0.26,0.3,0.22,0.05656854249492378,0.4592329043484311,0.534604866601689,0.3838609420951732,0.10659205124123035,2
RFQ-022416,Holocron Reverse Convertible,single,1.3114,0.7796,0,30,0.1659,20000000,Chandrila Sovereign Fund,TRD-010,2020-04-03,False,,,,0.18,0.18,0.18,0.0,0.3630865072148547,0.3630865072148547,0.3630865072148547,0.0,1
RFQ-003718,Death Star Phoenix Note,worst_of,1.0099,0.6393,0,90,0.3458,2000000,Jabba Asset Management,TRD-037,2020-04-06,True,2020-04-07,2023-12-19,26.95,0.305,0.31,0.3,0.007071067811865481,0.57126107313014,0.6087888541948392,0.5337332920654408,0.05307229694746584,2
RFQ-004375,Mandalorian Twin-Win,single,1.3409,0.8302,0,60,0.1236,100000,Alderaan Wealth Partners,TRD-015,2020-04-06,False,,,,0.14,0.14,0.14,0.0,0.2317016801477066,0.2317016801477066,0.2317016801477066,0.0,1
RFQ-004692,Sith Eternal Snowball,worst_of,1.0,0.5665,5,30,0.2495,250000,Kamino Cloning Trust,TRD-011,2020-04-06,True,2020-04-11,2023-01-22,25.2,0.2833333333333333,0.35,0.22,0.06506407098647711,0.4796405184884971,0.5442596635273582,0.3874969380458832,0.08192578308027694,3
RFQ-005108,Mandalorian Twin-Win,single,1.2,0.7511,0,30,0.1425,100000,Alderaan Wealth Partners,TRD-026,2020-04-06,True,2020-04-09,2024-05-11,24.69,0.14,0.14,0.14,0.0,0.2317016801477066,0.2317016801477066,0.2317016801477066,0.0,1
